format,dataset,task,trans,feature,label,l_pre,l_mp,l_post,stage,agg,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
PyG,CoauthorCS,link_pred,True,,,2,8,2,skipconcat,mean,99,0.443,0.003,423041.0,1.4318,0.058,0.81,0.0006,0.73,0.001,0.9839,0.001,0.8381,0.0003,0.9586,0.0023
PyG,CoauthorCS,link_pred,True,,,2,8,2,skipsum,add,99,0.4738,0.0017,1112469.0,1.0734,0.1372,0.7968,0.001,0.7184,0.0012,0.9762,0.0009,0.8277,0.0006,0.9383,0.0022
PyG,CoauthorCS,link_pred,True,,,2,8,2,skipsum,max,99,0.4748,0.0023,1112469.0,1.0843,0.0905,0.7945,0.004,0.7173,0.0043,0.9722,0.0008,0.8255,0.0027,0.9326,0.0016
PyG,CoauthorCS,link_pred,True,,,2,8,2,skipsum,mean,99,0.4531,0.0011,1112469.0,1.0217,0.0566,0.8268,0.004,0.7535,0.005,0.9717,0.0018,0.8488,0.0029,0.9471,0.0005
PyG,CoauthorCS,link_pred,True,,,2,8,3,skipconcat,add,99,0.4576,0.0031,389611.0,1.175,0.0405,0.8059,0.0042,0.7271,0.0045,0.9796,0.0012,0.8346,0.003,0.9489,0.0027
PyG,CoauthorCS,link_pred,True,,,2,8,3,skipconcat,max,99,0.4587,0.0054,389611.0,0.931,0.0314,0.8027,0.0066,0.7225,0.0065,0.9831,0.0016,0.8329,0.0049,0.9471,0.0038
PyG,CoauthorCS,link_pred,True,,,2,8,3,skipconcat,mean,99,0.4476,0.0012,389611.0,0.8059,0.1025,0.8214,0.0042,0.7444,0.0048,0.9793,0.0003,0.8458,0.003,0.9531,0.0014
PyG,CoauthorCS,link_pred,True,,,2,8,3,skipsum,add,99,0.4714,0.0018,1070849.0,1.1583,0.0282,0.7992,0.0016,0.7211,0.0019,0.9759,0.0009,0.8294,0.001,0.9379,0.0007
PyG,CoauthorCS,link_pred,True,,,2,8,3,skipsum,max,99,0.4847,0.003,1070849.0,1.1775,0.0508,0.7872,0.0037,0.7127,0.0035,0.9622,0.0015,0.8189,0.0028,0.9211,0.0023
PyG,CoauthorCS,link_pred,True,,,2,8,3,skipsum,mean,99,0.4579,0.0022,1070849.0,1.1813,0.1459,0.828,0.0021,0.7567,0.0025,0.9669,0.0004,0.8489,0.0015,0.9425,0.0014
PyG,CoauthorPhysics,link_pred,True,,,1,2,2,skipconcat,add,99,0.4522,0.0088,1015300.0,2.4583,0.0608,0.7831,0.0038,0.7011,0.0033,0.9869,0.0016,0.8198,0.0028,0.9591,0.0036
PyG,CoauthorPhysics,link_pred,True,,,1,2,2,skipconcat,max,99,0.4678,0.0134,1015300.0,2.3879,0.3348,0.7759,0.0058,0.6942,0.0048,0.9862,0.0035,0.8148,0.0044,0.9533,0.005
PyG,CoauthorPhysics,link_pred,True,,,1,2,2,skipconcat,mean,99,0.4575,0.0169,1015300.0,2.3156,0.3739,0.7892,0.0066,0.7084,0.0055,0.9828,0.0042,0.8234,0.0052,0.956,0.0076
PyG,CoauthorPhysics,link_pred,True,,,1,2,2,skipsum,add,99,0.4452,0.0021,2067265.0,2.5847,0.4018,0.7919,0.0014,0.7095,0.0014,0.9886,0.0005,0.8261,0.001,0.9609,0.001
PyG,CoauthorPhysics,link_pred,True,,,1,2,2,skipsum,max,99,0.4545,0.0034,2067265.0,2.6012,0.2095,0.7933,0.0019,0.7116,0.0022,0.9863,0.002,0.8267,0.0012,0.9548,0.0028
PyG,CoauthorPhysics,link_pred,True,,,1,2,2,skipsum,mean,99,0.4451,0.0017,2067265.0,2.3767,0.0996,0.8026,0.0018,0.7224,0.0018,0.9828,0.0003,0.8328,0.0013,0.9582,0.0007
PyG,CoauthorPhysics,link_pred,True,,,1,2,3,skipconcat,add,99,0.4411,0.0042,893473.0,2.3154,0.4232,0.7985,0.0045,0.7171,0.0046,0.9859,0.0006,0.8303,0.0032,0.9604,0.0027
PyG,CoauthorPhysics,link_pred,True,,,1,2,3,skipconcat,max,99,0.4525,0.0074,893473.0,2.3182,0.4601,0.7944,0.0036,0.7126,0.0032,0.9869,0.0021,0.8276,0.0027,0.9547,0.0053
PyG,CoauthorPhysics,link_pred,True,,,1,2,3,skipconcat,mean,99,0.4459,0.0026,893473.0,2.0955,0.2687,0.8051,0.0025,0.7249,0.002,0.9834,0.0023,0.8346,0.002,0.9573,0.0017
PyG,CoauthorPhysics,link_pred,True,,,1,2,3,skipsum,add,99,0.4436,0.004,1874780.0,2.3463,0.3182,0.8041,0.0037,0.7232,0.0039,0.9855,0.001,0.8342,0.0027,0.9586,0.0024
PyG,CoauthorPhysics,link_pred,True,,,1,2,3,skipsum,max,99,0.4586,0.0047,1874780.0,2.1979,0.0715,0.8003,0.0021,0.7192,0.0025,0.9855,0.001,0.8315,0.0013,0.9493,0.0031
PyG,CoauthorPhysics,link_pred,True,,,1,2,3,skipsum,mean,99,0.4446,0.0027,1874780.0,2.4211,0.2125,0.8106,0.001,0.7314,0.0008,0.9817,0.001,0.8382,0.0009,0.9569,0.0018
PyG,CoauthorPhysics,link_pred,True,,,1,4,2,skipconcat,add,99,0.4499,0.0083,691361.0,1.9843,0.1594,0.7855,0.0036,0.7042,0.0029,0.9847,0.0027,0.8211,0.0029,0.9583,0.0043
PyG,CoauthorPhysics,link_pred,True,,,1,4,2,skipconcat,max,99,0.4589,0.0071,691361.0,2.4854,0.0521,0.7781,0.0049,0.6966,0.0044,0.9854,0.0021,0.8162,0.0036,0.9548,0.0033
PyG,CoauthorPhysics,link_pred,True,,,1,4,2,skipconcat,mean,99,0.4482,0.0026,691361.0,2.3862,0.0524,0.795,0.002,0.7146,0.0024,0.9823,0.0013,0.8273,0.0012,0.9578,0.0017
PyG,CoauthorPhysics,link_pred,True,,,1,4,2,skipsum,add,99,0.4518,0.0023,1722035.0,1.8446,0.0632,0.7942,0.0007,0.713,0.0009,0.9848,0.0012,0.8272,0.0005,0.9545,0.002
PyG,CoauthorPhysics,link_pred,True,,,1,4,2,skipsum,max,99,0.4662,0.0045,1722035.0,2.4426,0.0191,0.7904,0.002,0.7101,0.0019,0.9815,0.0013,0.8241,0.0015,0.9442,0.0033
PyG,CoauthorPhysics,link_pred,True,,,1,4,2,skipsum,mean,99,0.443,0.002,1722035.0,1.9423,0.0966,0.8129,0.0008,0.7349,0.0011,0.9788,0.0015,0.8395,0.0006,0.9567,0.0017
PyG,CoauthorPhysics,link_pred,True,,,1,4,3,skipconcat,add,99,0.4451,0.0027,618136.0,1.8515,0.082,0.7964,0.0021,0.7157,0.0024,0.9833,0.0011,0.8285,0.0012,0.9568,0.0024
PyG,CoauthorPhysics,link_pred,True,,,1,4,3,skipconcat,max,99,0.4541,0.0037,618136.0,2.3955,0.1041,0.7948,0.0034,0.7137,0.0033,0.9848,0.0007,0.8276,0.0024,0.9523,0.0026
PyG,CoauthorPhysics,link_pred,True,,,1,4,3,skipsum,add,99,0.4528,0.0021,1613809.0,2.8244,0.8671,0.7961,0.003,0.716,0.003,0.9815,0.0003,0.828,0.0021,0.9515,0.0014
PyG,CoauthorPhysics,link_pred,True,,,1,4,3,skipsum,max,99,0.4647,0.0028,1613809.0,2.4555,0.4942,0.7982,0.0007,0.7183,0.0004,0.981,0.0011,0.8293,0.0006,0.9428,0.0023
PyG,CoauthorPhysics,link_pred,True,,,1,4,3,skipsum,mean,99,0.4484,0.0035,1613809.0,2.6499,0.1768,0.8196,0.0023,0.7428,0.0026,0.9778,0.0018,0.8442,0.0017,0.9526,0.0027
PyG,CoauthorPhysics,link_pred,True,,,1,6,2,skipconcat,add,99,0.452,0.0038,546490.0,2.2286,0.3116,0.7843,0.0024,0.7036,0.0022,0.9827,0.0019,0.82,0.0018,0.9557,0.0021
PyG,CoauthorPhysics,link_pred,True,,,1,6,2,skipconcat,max,99,0.4587,0.0074,546490.0,2.4811,0.2048,0.7781,0.0036,0.6968,0.0026,0.985,0.0033,0.8161,0.0029,0.9544,0.0048
PyG,CoauthorPhysics,link_pred,True,,,1,6,2,skipconcat,mean,99,0.4471,0.001,546490.0,2.185,0.182,0.8009,0.0031,0.7214,0.0034,0.9807,0.0003,0.8313,0.0021,0.9563,0.0004
PyG,CoauthorPhysics,link_pred,True,,,1,6,2,skipsum,add,99,0.4581,0.0014,1521017.0,2.0504,0.1345,0.7904,0.0015,0.7097,0.0014,0.9827,0.0011,0.8242,0.001,0.9494,0.0011
PyG,CoauthorPhysics,link_pred,True,,,1,6,2,skipsum,max,99,0.4707,0.0021,1521017.0,2.389,0.4581,0.7894,0.0023,0.7101,0.0025,0.9784,0.0012,0.8229,0.0016,0.9393,0.0011
PyG,CoauthorPhysics,link_pred,True,,,1,6,2,skipsum,mean,99,0.4481,0.0017,1521017.0,1.9922,0.1126,0.8138,0.0036,0.7375,0.0044,0.9747,0.0012,0.8396,0.0024,0.9517,0.0016
PyG,CoauthorPhysics,link_pred,True,,,1,6,3,skipconcat,add,99,0.4501,0.0043,502041.0,2.3856,0.3565,0.7958,0.0029,0.7156,0.0029,0.982,0.0008,0.8278,0.0021,0.953,0.0029
PyG,CoauthorPhysics,link_pred,True,,,1,6,3,skipconcat,max,99,0.4548,0.0037,502041.0,2.4886,0.0768,0.7989,0.0069,0.7182,0.0071,0.9839,0.0008,0.8303,0.0048,0.9513,0.0024
PyG,CoauthorPhysics,link_pred,True,,,1,6,3,skipconcat,mean,99,0.4454,0.0005,502041.0,2.5822,0.1082,0.81,0.0028,0.7315,0.0032,0.9797,0.0013,0.8376,0.002,0.9557,0.0009
PyG,CoauthorPhysics,link_pred,True,,,1,6,3,skipsum,add,99,0.4605,0.0038,1445369.0,2.5906,0.0437,0.7879,0.0013,0.708,0.0012,0.98,0.0011,0.8221,0.0011,0.9463,0.003
PyG,CoauthorPhysics,link_pred,True,,,1,6,3,skipsum,max,99,0.4712,0.0026,1445369.0,2.3415,0.1647,0.7975,0.0005,0.7188,0.0001,0.9774,0.0017,0.8284,0.0006,0.9363,0.0023
PyG,CoauthorPhysics,link_pred,True,,,1,6,3,skipsum,mean,99,0.4495,0.0025,1445369.0,2.6444,0.0795,0.8179,0.0028,0.7418,0.0029,0.9755,0.0015,0.8427,0.0021,0.9512,0.0024
PyG,CoauthorPhysics,link_pred,True,,,1,8,2,skipconcat,mean,99,0.4475,0.0067,473473.0,2.0223,0.072,0.799,0.0028,0.7196,0.0024,0.9797,0.0019,0.8297,0.0022,0.956,0.004
PyG,CoauthorPhysics,link_pred,True,,,1,8,2,skipsum,add,99,0.4625,0.0014,1377041.0,2.0884,0.2788,0.7842,0.0016,0.7042,0.0017,0.9801,0.0004,0.8195,0.001,0.9464,0.0012
PyG,CoauthorPhysics,link_pred,True,,,1,8,2,skipsum,max,99,0.4717,0.0011,1377041.0,2.261,0.354,0.7889,0.0031,0.7098,0.0034,0.9776,0.0008,0.8224,0.0021,0.9369,0.0007
PyG,CoauthorPhysics,link_pred,True,,,1,8,2,skipsum,mean,99,0.4482,0.0032,1377041.0,2.3,0.6579,0.8189,0.0044,0.7434,0.0054,0.9744,0.0012,0.8433,0.0031,0.9515,0.0024
PyG,CoauthorPhysics,link_pred,True,,,1,8,3,skipconcat,add,99,0.454,0.0042,432298.0,2.2001,0.1516,0.7932,0.0044,0.7138,0.0048,0.979,0.0009,0.8256,0.0031,0.9497,0.0025
PyG,CoauthorPhysics,link_pred,True,,,1,8,3,skipconcat,max,99,0.4557,0.0046,432298.0,2.4041,0.1435,0.7997,0.0061,0.7192,0.0056,0.9833,0.0028,0.8308,0.0047,0.9508,0.0041
PyG,CoauthorPhysics,link_pred,True,,,1,8,3,skipconcat,mean,99,0.4457,0.0033,432298.0,2.0326,0.2038,0.8098,0.0022,0.7313,0.0025,0.9795,0.0006,0.8374,0.0015,0.9551,0.0021
PyG,CoauthorPhysics,link_pred,True,,,1,8,3,skipsum,add,99,0.4653,0.0027,1328209.0,2.0982,0.1739,0.7862,0.0012,0.7071,0.001,0.9768,0.0012,0.8204,0.001,0.9419,0.0019
PyG,CoauthorPhysics,link_pred,True,,,1,8,3,skipsum,max,99,0.4753,0.0032,1328209.0,2.8593,0.3489,0.7956,0.0022,0.7172,0.0018,0.9761,0.0015,0.8269,0.0018,0.932,0.0031
PyG,CoauthorPhysics,link_pred,True,,,1,8,3,skipsum,mean,99,0.4505,0.0026,1328209.0,2.3981,0.2084,0.8156,0.0022,0.7401,0.0029,0.9727,0.0017,0.8406,0.0015,0.9494,0.0023
PyG,CoauthorPhysics,link_pred,True,,,2,2,2,skipconcat,add,99,0.4432,0.0034,999591.0,2.5787,0.2772,0.7938,0.0017,0.7123,0.0017,0.9855,0.0015,0.8269,0.0013,0.9601,0.0022
PyG,CoauthorPhysics,link_pred,True,,,2,2,2,skipconcat,max,99,0.4547,0.0056,999591.0,2.4155,0.2289,0.7855,0.0046,0.7039,0.0042,0.9859,0.0015,0.8213,0.0034,0.9556,0.0029
PyG,CoauthorPhysics,link_pred,True,,,2,2,2,skipconcat,mean,99,0.4499,0.006,999591.0,2.1692,0.056,0.7948,0.0051,0.7145,0.005,0.9823,0.0011,0.8273,0.0037,0.9564,0.0025
PyG,CoauthorPhysics,link_pred,True,,,2,2,2,skipsum,max,99,0.4587,0.0037,1874780.0,2.6405,0.1771,0.7952,0.0033,0.7145,0.0035,0.9831,0.0006,0.8276,0.0023,0.9495,0.0019
PyG,CoauthorPhysics,link_pred,True,,,2,2,3,skipconcat,add,99,0.4424,0.0029,873441.0,2.266,0.2447,0.8034,0.0054,0.7233,0.0055,0.9829,0.0022,0.8333,0.0039,0.9582,0.0023
PyG,CoauthorPhysics,link_pred,True,,,2,2,3,skipconcat,max,99,0.4497,0.0034,873441.0,2.284,0.3517,0.8029,0.0043,0.7216,0.0045,0.9864,0.0006,0.8335,0.0031,0.9556,0.0023
PyG,CoauthorPhysics,link_pred,True,,,2,2,3,skipconcat,mean,99,0.4441,0.0023,873441.0,1.7612,0.0873,0.8054,0.0015,0.725,0.001,0.9841,0.0017,0.8349,0.0013,0.9581,0.0013
PyG,CoauthorPhysics,link_pred,True,,,2,2,3,skipsum,add,99,0.4471,0.0029,1722035.0,2.6623,0.1723,0.8035,0.0041,0.7237,0.0044,0.982,0.0005,0.8333,0.0028,0.9549,0.0016
PyG,CoauthorPhysics,link_pred,True,,,2,2,3,skipsum,max,99,0.4564,0.0021,1722035.0,2.6768,0.3179,0.8006,0.0006,0.72,0.0006,0.9836,0.0001,0.8314,0.0004,0.9501,0.0016
PyG,CoauthorPhysics,link_pred,True,,,2,2,3,skipsum,mean,99,0.4488,0.0013,1722035.0,2.5684,0.311,0.8158,0.0011,0.7379,0.0014,0.9793,0.0007,0.8417,0.0007,0.953,0.0006
PyG,CoauthorPhysics,link_pred,True,,,2,4,2,skipconcat,add,99,0.451,0.0051,679384.0,2.0613,0.2208,0.7891,0.0022,0.7088,0.0017,0.9814,0.0021,0.8231,0.0018,0.9547,0.0031
PyG,CoauthorPhysics,link_pred,True,,,2,4,2,skipconcat,max,99,0.4619,0.0078,679384.0,2.0547,0.0603,0.7805,0.0031,0.6996,0.0021,0.9834,0.0033,0.8176,0.0026,0.951,0.0049
PyG,CoauthorPhysics,link_pred,True,,,2,4,2,skipconcat,mean,99,0.4462,0.005,679384.0,2.3947,0.0823,0.8008,0.0035,0.7214,0.0031,0.98,0.0018,0.8311,0.0027,0.9568,0.0026
PyG,CoauthorPhysics,link_pred,True,,,2,4,2,skipsum,add,99,0.4572,0.0016,1613809.0,2.55,0.3084,0.7963,0.0033,0.717,0.0035,0.9791,0.0006,0.8278,0.0023,0.9481,0.0012
PyG,CoauthorPhysics,link_pred,True,,,2,4,2,skipsum,max,99,0.4649,0.0012,1613809.0,2.4111,0.2588,0.7966,0.0022,0.7168,0.0023,0.9808,0.0007,0.8283,0.0016,0.9441,0.0014
PyG,CoauthorPhysics,link_pred,True,,,2,4,2,skipsum,mean,99,0.4462,0.0031,1613809.0,2.5026,0.1139,0.8186,0.0031,0.7419,0.0035,0.9772,0.0018,0.8434,0.0023,0.9538,0.0023
PyG,CoauthorPhysics,link_pred,True,,,2,4,3,skipconcat,add,99,0.4469,0.003,603841.0,1.9801,0.0728,0.7988,0.0026,0.719,0.0025,0.9807,0.0011,0.8297,0.0019,0.9545,0.0021
PyG,CoauthorPhysics,link_pred,True,,,2,4,3,skipconcat,max,99,0.4555,0.006,603841.0,2.3953,0.1398,0.7975,0.0011,0.7169,0.0015,0.9832,0.0019,0.8292,0.0007,0.9503,0.0048
PyG,CoauthorPhysics,link_pred,True,,,2,4,3,skipconcat,mean,99,0.4495,0.0006,603841.0,2.1984,0.2633,0.8112,0.0035,0.7327,0.0039,0.9799,0.0005,0.8384,0.0025,0.9527,0.0006
PyG,CoauthorPhysics,link_pred,True,,,2,4,3,skipsum,add,99,0.4565,0.0019,1521017.0,2.4487,0.2453,0.7967,0.0044,0.7174,0.0043,0.9789,0.001,0.828,0.0032,0.948,0.0009
PyG,CoauthorPhysics,link_pred,True,,,2,4,3,skipsum,max,99,0.4654,0.0019,1521017.0,2.2278,0.1996,0.799,0.0019,0.7192,0.0021,0.981,0.0001,0.8299,0.0014,0.942,0.0016
PyG,CoauthorPhysics,link_pred,True,,,2,4,3,skipsum,mean,99,0.4479,0.0017,1521017.0,1.8693,0.0503,0.8213,0.0008,0.7448,0.0009,0.9776,0.0012,0.8455,0.0006,0.9529,0.0008
PyG,CoauthorPhysics,link_pred,True,,,2,6,2,skipconcat,add,99,0.4577,0.0079,548253.0,1.9851,0.1683,0.787,0.0056,0.7076,0.0051,0.9782,0.0027,0.8212,0.0042,0.9504,0.0041
PyG,CoauthorPhysics,link_pred,True,,,2,6,2,skipconcat,max,99,0.458,0.0068,548253.0,2.3561,0.2006,0.7843,0.0051,0.7035,0.0046,0.9831,0.0017,0.8201,0.0037,0.9512,0.0051
PyG,CoauthorPhysics,link_pred,True,,,2,6,2,skipconcat,mean,99,0.4477,0.0018,548253.0,2.4069,0.38,0.7977,0.0026,0.7188,0.0029,0.9782,0.001,0.8286,0.0018,0.9551,0.0013
PyG,CoauthorPhysics,link_pred,True,,,2,6,2,skipsum,add,99,0.4617,0.0033,1445369.0,2.1638,0.2429,0.7923,0.001,0.7133,0.0016,0.9774,0.0019,0.8247,0.0004,0.9449,0.0029
PyG,CoauthorPhysics,link_pred,True,,,2,6,2,skipsum,max,99,0.4679,0.0003,1445369.0,2.2684,0.3112,0.792,0.0033,0.7125,0.0037,0.9791,0.0015,0.8248,0.0022,0.9407,0.0003
PyG,CoauthorPhysics,link_pred,True,,,2,6,2,skipsum,mean,99,0.4495,0.0015,1445369.0,2.4481,0.2833,0.8182,0.0009,0.7426,0.0006,0.9741,0.0014,0.8427,0.0009,0.9504,0.0008
PyG,CoauthorPhysics,link_pred,True,,,2,6,3,skipconcat,add,99,0.4531,0.0023,503336.0,2.3537,0.1637,0.8017,0.0014,0.723,0.0015,0.9784,0.0013,0.8315,0.001,0.9496,0.0017
PyG,CoauthorPhysics,link_pred,True,,,2,6,3,skipconcat,max,99,0.4559,0.0045,503336.0,1.9223,0.1722,0.7984,0.0058,0.7179,0.0059,0.9831,0.0005,0.8299,0.0041,0.95,0.0029
PyG,CoauthorPhysics,link_pred,True,,,2,6,3,skipconcat,mean,99,0.4457,0.0013,503336.0,2.0178,0.0778,0.8102,0.0038,0.732,0.0042,0.9789,0.0003,0.8376,0.0028,0.9549,0.001
PyG,CoauthorPhysics,link_pred,True,,,2,6,3,skipsum,add,99,0.463,0.0014,1377041.0,1.9964,0.1959,0.7889,0.0038,0.7099,0.0041,0.9772,0.0005,0.8224,0.0026,0.943,0.0015
PyG,CoauthorPhysics,link_pred,True,,,2,6,3,skipsum,max,99,0.4679,0.002,1377041.0,2.173,0.0311,0.7966,0.0009,0.7177,0.0006,0.9777,0.0012,0.8277,0.0008,0.9391,0.0018
PyG,CoauthorPhysics,link_pred,True,,,2,6,3,skipsum,mean,99,0.4506,0.0018,1377041.0,2.4329,0.2455,0.8234,0.0006,0.7478,0.0007,0.976,0.0007,0.8468,0.0005,0.9503,0.0015
PyG,CoauthorPhysics,link_pred,True,,,2,8,2,skipconcat,add,99,0.4605,0.0027,474561.0,2.0462,0.1063,0.7844,0.0023,0.7055,0.0022,0.9767,0.0007,0.8192,0.0015,0.9477,0.0007
PyG,CoauthorPhysics,link_pred,True,,,2,8,2,skipconcat,max,99,0.4613,0.0084,474561.0,2.0361,0.1414,0.783,0.0069,0.7027,0.0061,0.9811,0.0041,0.8189,0.0053,0.9486,0.0062
PyG,CoauthorPhysics,link_pred,True,,,2,8,2,skipconcat,mean,99,0.4482,0.0028,474561.0,2.122,0.1541,0.7983,0.0039,0.7195,0.0039,0.9779,0.0013,0.829,0.0029,0.9546,0.0017
PyG,CoauthorPhysics,link_pred,True,,,2,8,2,skipsum,add,99,0.4676,0.0028,1328209.0,2.1565,0.1926,0.786,0.0004,0.7072,0.0002,0.9761,0.0013,0.8201,0.0004,0.9402,0.0023
PyG,CoauthorPhysics,link_pred,True,,,2,8,2,skipsum,max,99,0.4742,0.0036,1328209.0,2.0255,0.0636,0.7886,0.0039,0.7098,0.0039,0.9764,0.0009,0.822,0.0028,0.9348,0.0019
PyG,CoauthorPhysics,link_pred,True,,,2,8,2,skipsum,mean,99,0.4512,0.0013,1328209.0,2.0899,0.2356,0.8194,0.0023,0.7441,0.0029,0.9738,0.0018,0.8435,0.0017,0.9495,0.0013
PyG,CoauthorPhysics,link_pred,True,,,2,8,3,skipconcat,add,99,0.4588,0.0015,433081.0,1.986,0.2548,0.791,0.0034,0.7124,0.0035,0.9759,0.0018,0.8236,0.0023,0.945,0.001
PyG,CoauthorPhysics,link_pred,True,,,2,8,3,skipconcat,max,99,0.4595,0.0048,433081.0,1.8853,0.1308,0.8004,0.0029,0.7205,0.0028,0.9817,0.0009,0.8311,0.0021,0.9468,0.0038
PyG,CoauthorPhysics,link_pred,True,,,2,8,3,skipconcat,mean,99,0.4475,0.005,433081.0,1.9782,0.1034,0.8115,0.0048,0.7338,0.0056,0.978,0.0013,0.8384,0.0033,0.9532,0.004
PyG,CoauthorPhysics,link_pred,True,,,2,8,3,skipsum,add,99,0.4699,0.0015,1276929.0,1.9002,0.1492,0.7853,0.0024,0.7072,0.0025,0.9739,0.0018,0.8194,0.0017,0.9374,0.002
PyG,CoauthorPhysics,link_pred,True,,,2,8,3,skipsum,max,99,0.4719,0.0044,1276929.0,1.7477,0.0455,0.7945,0.0003,0.7159,0.0004,0.9766,0.0003,0.8262,0.0002,0.9348,0.0033
PyG,CoauthorPhysics,link_pred,True,,,2,8,3,skipsum,mean,99,0.4511,0.0032,1276929.0,1.8561,0.1458,0.8221,0.0037,0.7477,0.0044,0.9725,0.0004,0.8454,0.0027,0.9487,0.0018
PyG,Cora,link_pred,True,,,1,2,2,skipconcat,add,99,0.4763,0.0188,338046.0,0.0257,0.001,0.7612,0.0046,0.6769,0.0042,1.0,0.0,0.8073,0.003,0.9739,0.0045
PyG,Cora,link_pred,True,,,1,2,2,skipconcat,max,99,0.5239,0.0061,338046.0,0.0245,0.0005,0.7567,0.0036,0.6727,0.0033,1.0,0.0,0.8043,0.0023,0.9609,0.0013
PyG,Cora,link_pred,True,,,1,2,2,skipconcat,mean,19,2.3662,1.3604,338046.0,0.031,0.0088,0.7386,0.0197,0.6575,0.0166,0.9976,0.0025,0.7925,0.0128,0.8879,0.0405
PyG,Cora,link_pred,True,,,1,2,2,skipsum,add,79,0.8698,0.5648,517261.0,0.0296,0.0067,0.7581,0.0079,0.6746,0.0062,0.9972,0.0039,0.8048,0.0057,0.9514,0.0289
PyG,Cora,link_pred,True,,,1,2,2,skipsum,max,99,0.4697,0.0094,517261.0,0.0237,0.0014,0.7588,0.0038,0.6746,0.0034,1.0,0.0,0.8057,0.0024,0.9692,0.005
PyG,Cora,link_pred,True,,,1,2,2,skipsum,mean,79,0.4356,0.0111,517261.0,0.0236,0.0012,0.7636,0.003,0.679,0.0027,1.0,0.0,0.8088,0.0019,0.9856,0.0042
PyG,Cora,link_pred,True,,,1,2,3,skipconcat,add,99,0.4399,0.0086,320949.0,0.0226,0.0012,0.7718,0.006,0.6867,0.0056,1.0,0.0,0.8142,0.004,0.9789,0.0045
PyG,Cora,link_pred,True,,,1,2,3,skipconcat,max,99,0.448,0.0028,320949.0,0.0244,0.0006,0.7655,0.0019,0.6807,0.0017,1.0,0.0,0.81,0.0012,0.9765,0.0018
PyG,Cora,link_pred,True,,,1,2,3,skipconcat,mean,79,0.441,0.0115,320949.0,0.0302,0.0038,0.7693,0.0047,0.6843,0.0043,1.0,0.0,0.8126,0.0031,0.9801,0.0065
PyG,Cora,link_pred,True,,,1,2,3,skipsum,add,99,0.441,0.0063,485362.0,0.0271,0.0046,0.7713,0.0053,0.6862,0.005,1.0,0.0,0.8139,0.0035,0.9791,0.0036
PyG,Cora,link_pred,True,,,1,2,3,skipsum,max,99,0.4566,0.0065,485362.0,0.0247,0.0012,0.7594,0.0047,0.6751,0.0043,1.0,0.0,0.8061,0.0031,0.9714,0.0043
PyG,Cora,link_pred,True,,,1,2,3,skipsum,mean,99,0.4347,0.0084,485362.0,0.0368,0.008,0.7723,0.0022,0.6871,0.0021,1.0,0.0,0.8145,0.0015,0.9805,0.0045
PyG,Cora,link_pred,True,,,1,4,2,skipconcat,add,99,0.4707,0.0015,286405.0,0.0279,0.0016,0.7649,0.0028,0.6802,0.0026,1.0,0.0,0.8097,0.0018,0.9721,0.0013
PyG,Cora,link_pred,True,,,1,4,2,skipconcat,max,99,0.5121,0.031,286405.0,0.0282,0.0038,0.7584,0.0022,0.6742,0.002,1.0,0.0,0.8054,0.0014,0.9599,0.0085
PyG,Cora,link_pred,True,,,1,4,2,skipconcat,mean,19,1.9993,1.0895,286405.0,0.0286,0.0012,0.7323,0.0196,0.6536,0.0158,0.9901,0.0055,0.7874,0.0131,0.8943,0.0307
PyG,Cora,link_pred,True,,,1,4,2,skipsum,add,79,0.4501,0.0033,458293.0,0.0278,0.0011,0.7726,0.0045,0.6874,0.0042,1.0,0.0,0.8147,0.003,0.9747,0.0014
PyG,Cora,link_pred,True,,,1,4,2,skipsum,max,99,0.4743,0.01,458293.0,0.0303,0.0022,0.7603,0.0019,0.6759,0.0018,1.0,0.0,0.8066,0.0013,0.9593,0.0061
PyG,Cora,link_pred,True,,,1,4,2,skipsum,mean,79,0.4358,0.0107,458293.0,0.0298,0.004,0.7799,0.007,0.6944,0.0067,1.0,0.0,0.8196,0.0047,0.9775,0.0056
PyG,Cora,link_pred,True,,,1,4,3,skipconcat,add,79,0.4455,0.0086,276018.0,0.0261,0.001,0.7678,0.0022,0.6829,0.002,1.0,0.0,0.8116,0.0014,0.9746,0.0061
PyG,Cora,link_pred,True,,,1,4,3,skipconcat,max,99,0.4563,0.0071,276018.0,0.0589,0.0058,0.761,0.0031,0.6767,0.0028,1.0,0.0,0.8071,0.002,0.9728,0.0038
PyG,Cora,link_pred,True,,,1,4,3,skipconcat,mean,79,0.4491,0.0066,276018.0,0.0318,0.0019,0.7811,0.0088,0.6956,0.0086,1.0,0.0,0.8204,0.0059,0.9681,0.0038
PyG,Cora,link_pred,True,,,1,4,3,skipsum,add,99,0.4413,0.0012,440833.0,0.0315,0.0041,0.7724,0.005,0.6872,0.0048,1.0,0.0,0.8146,0.0033,0.9753,0.0002
PyG,Cora,link_pred,True,,,1,4,3,skipsum,max,99,0.4761,0.0053,440833.0,0.0309,0.0048,0.7598,0.0007,0.6755,0.0007,1.0,0.0,0.8063,0.0005,0.9538,0.0054
