sample,format,dataset,task,trans,feature,label,l_t,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,2,3,skipsum,False,prelu,0.6,mean,adam,0.1,0,2.3951,1.111,135426.0,0.0416,0.0045,0.2175,0.0125,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,4,3,skipconcat,False,swish,0.0,max,adam,0.001,379,1.1651,0.0044,139830.0,0.0487,0.0016,0.4884,0.002,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,8,2,skipconcat,True,prelu,0.0,add,sgd,0.001,0,,,141378.0,0.1127,0.031,0.2094,0.0133,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,8,2,skipconcat,True,prelu,0.6,add,sgd,0.01,59,1.7939,0.2397,141378.0,0.0912,0.0145,0.2204,0.0124,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,2,3,skipsum,False,prelu,0.6,mean,adam,0.1,19,1.6123,0.009,134834.0,0.0309,0.0029,0.2314,0.0009,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,4,3,skipconcat,False,swish,0.0,max,adam,0.001,0,1.6123,0.0018,139454.0,0.0508,0.0134,0.2216,0.0087,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,8,2,skipconcat,True,prelu,0.0,add,sgd,0.001,0,1.7126,0.1846,140834.0,0.0554,0.0025,0.2589,0.0286,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,8,2,skipconcat,True,prelu,0.6,add,sgd,0.01,79,1.5832,0.0096,140834.0,0.0473,0.0025,0.2652,0.0082,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,2,3,skipsum,False,prelu,0.6,mean,adam,0.1,39,3.2868,1.6652,135130.0,0.0699,0.0352,0.2119,0.0137,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,4,3,skipconcat,False,swish,0.0,max,adam,0.001,359,1.2027,0.0004,139642.0,0.0471,0.0042,0.4774,0.002,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,8,2,skipconcat,True,prelu,0.0,add,sgd,0.001,0,,,141106.0,0.1122,0.0128,0.1869,0.0186,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,8,2,skipconcat,True,prelu,0.6,add,sgd,0.01,19,2.1506,0.0172,141106.0,0.0915,0.0111,0.2043,0.0031,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,gaddconv,3,2,3,skipconcat,True,swish,0.0,mean,adam,0.1,379,1.1977,0.0075,136805.0,0.0495,0.0006,0.4797,0.0016,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,generalconv,3,2,3,skipconcat,True,swish,0.0,mean,adam,0.1,359,0.4839,0.1333,136501.0,0.0431,0.0021,0.8149,0.0617,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,gmulconv,3,2,3,skipconcat,True,swish,0.0,mean,adam,0.1,379,1.274,0.0086,136653.0,0.054,0.0048,0.4449,0.0043,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gaddconv,2,6,1,skipsum,False,swish,0.0,max,adam,0.1,179,1.6116,0.0017,134373.0,0.0654,0.0056,0.2066,0.0048,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gaddconv,3,8,1,skipconcat,False,relu,0.0,add,adam,0.001,99,1.5871,0.0086,137180.0,0.0653,0.0021,0.266,0.0113,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,generalconv,2,6,1,skipsum,False,swish,0.0,max,adam,0.1,99,1.5263,0.1216,134676.0,0.0412,0.0057,0.2758,0.1076,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,generalconv,3,8,1,skipconcat,False,relu,0.0,add,adam,0.001,99,1.5745,0.0045,136236.0,0.0366,0.0008,0.2663,0.0088,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gmulconv,2,6,1,skipsum,False,swish,0.0,max,adam,0.1,19,1.6148,0.0041,135498.0,0.0615,0.0013,0.2031,0.0059,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gmulconv,3,8,1,skipconcat,False,relu,0.0,add,adam,0.001,99,1.5952,0.0093,136708.0,0.0781,0.0116,0.2493,0.0173,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,1,8,2,skipsum,False,swish,0.6,add,adam,0.1,0,1.7097,0.1329,134645.0,0.0852,0.0007,0.2185,0.0058,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,2,2,2,skipconcat,False,relu,0.0,mean,adam,0.001,79,1.2074,0.0062,136355.0,0.0331,0.0008,0.4654,0.0034,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,2,4,1,skipsum,False,relu,0.0,mean,sgd,0.001,79,1.6146,0.0108,134440.0,0.0646,0.0018,0.2238,0.0117,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,2,6,3,skipconcat,False,swish,0.3,mean,sgd,0.1,99,1.4964,0.0669,141445.0,0.0563,0.0134,0.3392,0.0476,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,3,4,3,skipconcat,False,relu,0.3,mean,sgd,0.01,359,1.5999,0.0014,139830.0,0.0431,0.0007,0.2465,0.0052,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,3,6,3,stack,False,relu,0.6,add,sgd,0.001,59,1.6941,0.0325,134411.0,0.0875,0.0347,0.2,0.0059,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,1,8,2,skipsum,False,swish,0.6,add,adam,0.1,99,1.5926,0.0212,134920.0,0.0341,0.0022,0.2624,0.0271,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,2,2,2,skipconcat,False,relu,0.0,mean,adam,0.001,99,1.1106,0.01,135951.0,0.0246,0.0021,0.5189,0.0042,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,2,4,1,skipsum,False,relu,0.0,mean,sgd,0.001,0,1.6086,0.0031,134789.0,0.0308,0.0025,0.2332,0.0013,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,2,6,3,skipconcat,False,swish,0.3,mean,sgd,0.1,39,1.5402,0.0893,141037.0,0.03,0.0011,0.2877,0.0695,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,3,4,3,skipconcat,False,relu,0.3,mean,sgd,0.01,19,1.6084,0.0033,139454.0,0.0306,0.0036,0.2271,0.0075,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,3,6,3,stack,False,relu,0.6,add,sgd,0.001,0,1.6781,0.0031,135360.0,0.0306,0.0016,0.2043,0.0045,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,1,8,2,skipsum,False,swish,0.6,add,adam,0.1,19,1.7445,0.1745,133685.0,0.0884,0.0174,0.2041,0.0101,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,2,2,2,skipconcat,False,relu,0.0,mean,adam,0.001,99,1.2225,0.0037,136153.0,0.0337,0.0012,0.4607,0.0019,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,2,4,1,skipsum,False,relu,0.0,mean,sgd,0.001,0,1.6162,0.0171,133796.0,0.0499,0.001,0.2116,0.0243,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,2,6,3,skipconcat,False,swish,0.3,mean,sgd,0.1,79,1.5609,0.044,141241.0,0.0574,0.0066,0.2938,0.04,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,3,4,3,skipconcat,False,relu,0.3,mean,sgd,0.01,279,1.5997,0.0015,139642.0,0.0408,0.0017,0.2447,0.006,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,3,6,3,stack,False,relu,0.6,add,sgd,0.001,39,1.6661,0.0086,133727.0,0.0685,0.0088,0.2014,0.003,,,,,,,,
