sample,format,dataset,task,trans,feature,label,l_t,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,4,3,skipconcat,False,swish,0.0,max,adam,0.001,399,1.165,0.0042,139830.0,0.0475,0.0031,0.4885,0.0019,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,8,2,skipconcat,True,prelu,0.0,add,sgd,0.001,199,,,141378.0,0.0911,0.0162,0.1992,0.0013,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gaddconv,3,8,2,skipconcat,True,prelu,0.6,add,sgd,0.01,399,1.5914,0.0086,141378.0,0.0773,0.0101,0.2559,0.0144,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,2,3,skipsum,False,prelu,0.6,mean,adam,0.1,99,1.6049,0.0003,134834.0,0.0328,0.0028,0.233,0.0015,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,4,3,skipconcat,False,swish,0.0,max,adam,0.001,399,1.6048,0.0003,139454.0,0.0287,0.0022,0.233,0.0015,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,8,2,skipconcat,True,prelu,0.0,add,sgd,0.001,199,1.57,0.0293,140834.0,0.0551,0.0014,0.2975,0.0139,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,generalconv,3,8,2,skipconcat,True,prelu,0.6,add,sgd,0.01,399,1.5679,0.0013,140834.0,0.0479,0.0008,0.2832,0.0023,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,2,3,skipsum,False,prelu,0.6,mean,adam,0.1,99,1.6048,0.0002,135130.0,0.0504,0.0023,0.233,0.0015,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,4,3,skipconcat,False,swish,0.0,max,adam,0.001,399,1.2015,0.001,139642.0,0.0432,0.0002,0.478,0.0018,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,8,2,skipconcat,True,prelu,0.0,add,sgd,0.001,199,,,141106.0,0.0895,0.011,0.1992,0.0013,,,,,,,,
l_t,nx,smallworld,node,True,node_const,node_clustering_coefficient,gmulconv,3,8,2,skipconcat,True,prelu,0.6,add,sgd,0.01,399,1.6034,0.0007,141106.0,0.0875,0.0093,0.2327,0.0027,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,gaddconv,3,2,3,skipconcat,True,swish,0.0,mean,adam,0.1,399,1.197,0.0052,136805.0,0.0512,0.002,0.4799,0.0034,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,generalconv,3,2,3,skipconcat,True,swish,0.0,mean,adam,0.1,399,0.2698,0.1069,136501.0,0.0428,0.0006,0.9228,0.0455,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,gmulconv,3,2,3,skipconcat,True,swish,0.0,mean,adam,0.1,399,1.272,0.0084,136653.0,0.0547,0.004,0.446,0.0058,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gaddconv,2,6,1,skipsum,False,swish,0.0,max,adam,0.1,399,1.6093,0.0001,134373.0,0.0632,0.003,0.2051,0.0029,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gaddconv,3,8,1,skipconcat,False,relu,0.0,add,adam,0.001,99,1.5869,0.0082,137180.0,0.0662,0.001,0.2671,0.0099,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,generalconv,2,6,1,skipsum,False,swish,0.0,max,adam,0.1,399,1.5244,0.1203,134676.0,0.0428,0.005,0.278,0.106,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,generalconv,3,8,1,skipconcat,False,relu,0.0,add,adam,0.001,99,1.5734,0.003,136236.0,0.0413,0.0067,0.2656,0.0097,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gmulconv,2,6,1,skipsum,False,swish,0.0,max,adam,0.1,399,1.6093,0.0,135498.0,0.0637,0.0043,0.2032,0.0007,,,,,,,,
l_t,nx,smallworld,node,True,node_onehot,node_pagerank,gmulconv,3,8,1,skipconcat,False,relu,0.0,add,adam,0.001,99,1.5952,0.0093,136708.0,0.0781,0.0116,0.2493,0.0173,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,1,8,2,skipsum,False,swish,0.6,add,adam,0.1,99,1.6003,0.001,134645.0,0.0854,0.0062,0.2418,0.0037,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,2,2,2,skipconcat,False,relu,0.0,mean,adam,0.001,99,1.2063,0.0053,136355.0,0.0368,0.0058,0.4659,0.0028,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,2,4,1,skipsum,False,relu,0.0,mean,sgd,0.001,99,1.6047,0.0021,134440.0,0.0587,0.0043,0.2238,0.0117,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,2,6,3,skipconcat,False,swish,0.3,mean,sgd,0.1,99,1.4964,0.0669,141445.0,0.0563,0.0134,0.3392,0.0476,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,3,4,3,skipconcat,False,relu,0.3,mean,sgd,0.01,399,1.5998,0.0014,139830.0,0.0425,0.0021,0.2454,0.0055,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gaddconv,3,6,3,stack,False,relu,0.6,add,sgd,0.001,99,1.6618,0.0077,134411.0,0.0605,0.0053,0.2047,0.0028,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,1,8,2,skipsum,False,swish,0.6,add,adam,0.1,99,1.5785,0.0021,134920.0,0.0334,0.0012,0.2813,0.0027,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,2,2,2,skipconcat,False,relu,0.0,mean,adam,0.001,99,1.1097,0.0098,135951.0,0.0267,0.0041,0.5193,0.0034,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,2,4,1,skipsum,False,relu,0.0,mean,sgd,0.001,99,1.6046,0.0008,134789.0,0.0344,0.0036,0.233,0.0015,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,2,6,3,skipconcat,False,swish,0.3,mean,sgd,0.1,99,1.5348,0.0856,141037.0,0.0332,0.0065,0.2992,0.0623,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,3,4,3,skipconcat,False,relu,0.3,mean,sgd,0.01,399,1.604,0.0012,139454.0,0.0298,0.003,0.2318,0.0028,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,generalconv,3,6,3,stack,False,relu,0.6,add,sgd,0.001,99,1.6517,0.0016,135360.0,0.0295,0.0003,0.2075,0.0026,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,1,8,2,skipsum,False,swish,0.6,add,adam,0.1,99,1.6063,0.0012,133685.0,0.0714,0.0075,0.2289,0.004,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,2,2,2,skipconcat,False,relu,0.0,mean,adam,0.001,99,1.2214,0.0053,136153.0,0.0345,0.0007,0.4606,0.0017,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,2,4,1,skipsum,False,relu,0.0,mean,sgd,0.001,99,1.6042,0.0057,133796.0,0.0505,0.0003,0.2021,0.029,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,2,6,3,skipconcat,False,swish,0.3,mean,sgd,0.1,99,1.5563,0.0403,141241.0,0.0559,0.006,0.3006,0.0346,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,3,4,3,skipconcat,False,relu,0.3,mean,sgd,0.01,399,1.5996,0.001,139642.0,0.0454,0.0038,0.2454,0.0028,,,,,,,,
l_t,nx,smallworld,node,True,node_pagerank,node_clustering_coefficient,gmulconv,3,6,3,stack,False,relu,0.6,add,sgd,0.001,99,1.6624,0.0043,133727.0,0.0603,0.009,0.201,0.0026,,,,,,,,
